iso,id,year,GDP ($ billion),GG debt (% of GDP),GG debt ($ billion)
USA,USA2005,2005,13039.2,65.442,8533.11
USA,USA2006,2006,13815.6,64.178,8866.58
USA,USA2007,2007,14474.25,64.566,9345.44
USA,USA2008,2008,14769.85,73.413,10842.99
USA,USA2009,2009,14478.05,86.581,12535.24
USA,USA2010,2010,15048.975,95.141,14317.75
USA,USA2011,2011,15599.725,99.478,15518.29
USA,USA2012,2012,16253.95,103.042,16748.40
USA,USA2013,2013,16843.225,104.543,17608.41
USA,USA2014,2014,17550.675,104.541,18347.65
USA,USA2015,2015,18206.025,105.127,19139.45
USA,USA2016,2016,18695.1,107.156,20032.92
USA,USA2017,2017,19477.35,106.208,20686.50
USA,USA2018,2018,20533.075,107.438,22060.33
USA,USA2019,2019,21380.95,108.747,23251.14
USA,USA2020,2020,21060.45,133.496,28114.86
USA,USA2021,2021,23315.075,126.416,29473.99
USA,USA2022,2022,25462.725,121.306,30887.81
USA,USA2023,2023,26949.643,123.285,33224.87
USA,USA2024,2024,27966.553,126.855,35476.97
USA,USA2025,2025,29048.892,130.255,37837.63
USA,USA2026,2026,30223.881,132.856,40154.24
USA,USA2027,2027,31428.865,135.11,42463.54
USA,USA2028,2028,32690.373,137.49,44945.99
URY,URY2000,2000,24.892,30.487,7.59
URY,URY2001,2001,22.802,39.41,8.99
URY,URY2002,2002,14.863,90.097,13.39
URY,URY2003,2003,13.159,91.915,12.10
URY,URY2004,2004,14.959,73.676,11.02
URY,URY2005,2005,18.986,66.173,12.56
URY,URY2006,2006,21.416,61.055,13.08
URY,URY2007,2007,25.603,52.811,13.52
URY,URY2008,2008,33.151,46.214,15.32
URY,URY2009,2009,34.565,46.176,15.96
URY,URY2010,2010,43.967,40.853,17.96
URY,URY2011,2011,52.354,41.259,21.60
URY,URY2012,2012,55.938,49.812,27.86
URY,URY2013,2013,62.857,49.976,31.41
URY,URY2014,2014,62.546,51.098,31.96
URY,URY2015,2015,58.218,57.76,33.63
URY,URY2016,2016,57.58,56.401,32.48
URY,URY2017,2017,65.068,55.821,36.32
URY,URY2018,2018,65.229,58.015,37.84
URY,URY2019,2019,62.056,59.795,37.11
URY,URY2020,2020,53.664,68.082,36.54
URY,URY2021,2021,61.413,63.378,38.92
URY,URY2022,2022,71.177,59.311,42.22
URY,URY2023,2023,76.244,61.614,46.98
URY,URY2024,2024,81.07,61.399,49.78
URY,URY2025,2025,85.132,61.683,52.51
URY,URY2026,2026,89.151,61.634,54.95
URY,URY2027,2027,93.172,61.584,57.38
URY,URY2028,2028,97.224,61.324,59.62
UZB,UZB2000,2000,17.195,29.479,5.07
UZB,UZB2001,2001,14.581,44.838,6.54
UZB,UZB2002,2002,12.106,41.633,5.04
UZB,UZB2003,2003,12.697,31.412,3.99
UZB,UZB2004,2004,15.045,26.877,4.04
UZB,UZB2005,2005,17.939,21.012,3.77
UZB,UZB2006,2006,21.344,13.539,2.89
UZB,UZB2007,2007,27.963,9.555,2.67
UZB,UZB2008,2008,35.858,8.333,2.99
UZB,UZB2009,2009,41.945,7.301,3.06
UZB,UZB2010,2010,49.772,6.61,3.29
UZB,UZB2011,2011,60.213,6.331,3.81
UZB,UZB2012,2012,67.52,6.757,4.56
UZB,UZB2013,2013,73.192,6.228,4.56
UZB,UZB2014,2014,80.848,6.087,4.92
UZB,UZB2015,2015,85.662,10.024,8.59
UZB,UZB2016,2016,85.658,8.192,7.02
UZB,UZB2017,2017,62.081,19.274,11.97
UZB,UZB2018,2018,52.87,19.626,10.38
UZB,UZB2019,2019,60.284,28.542,17.21
UZB,UZB2020,2020,60.225,37.397,22.52
UZB,UZB2021,2021,69.601,36.619,25.49
UZB,UZB2022,2022,80.418,34.924,28.09
UZB,UZB2023,2023,90.392,35.122,31.75
UZB,UZB2024,2024,99.582,34.766,34.62
UZB,UZB2025,2025,113.025,33.871,38.28
UZB,UZB2026,2026,129.039,33.019,42.61
UZB,UZB2027,2027,147.354,32.412,47.76
UZB,UZB2028,2028,168.742,32.069,54.11
VUT,VUT2000,2000,0.272,36.108,0.10
VUT,VUT2001,2001,0.257,37.036,0.10
VUT,VUT2002,2002,0.262,38.806,0.10
VUT,VUT2003,2003,0.315,38.264,0.12
VUT,VUT2004,2004,0.365,30.412,0.11
